0.00	 1.00	 5.73	 5.73	NaN	 NaN	-9.70	 1.00	 45.01	 35.23	 8866.42	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8868.10	-15.53	 1.00	 45.09	 35.28	 8868.87	-1.36	 1.00	 44.98	 35.27	 8871.33	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-7.19	 1.00	 45.04	 35.30	 8873.78	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8875.03	-13.02	 1.00	 44.96	 35.18	 8876.24	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-18.85	 1.00	 44.98	 35.29	 8878.69	-4.68	 1.00	 44.95	 35.31	 8881.15	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8881.96	-10.51	 1.00	 44.92	 35.22	 8883.60	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-16.34	 1.00	 45.05	 35.21	 8886.05	-2.17	 1.00	 45.03	 35.27	 8888.51	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8888.88	-8.00	 1.00	 45.08	 35.22	 8890.96	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-13.83	 1.00	 44.92	 35.31	 8893.42	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8895.81	-19.66	 1.00	 45.05	 35.34	 8895.87	-5.49	 1.00	 45.08	 35.17	 8898.33	0.00	 39.26	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-11.32	 1.00	 44.95	 35.29	 8900.78	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8902.74	-17.15	 1.00	 45.08	 35.35	 8903.24	-2.98	 1.00	 45.01	 35.34	 8905.69	0.00	 39.28	 29.52
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-8.81	 1.00	 45.03	 35.24	 8908.14	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8909.67	-14.64	 1.00	 45.00	 35.28	 8910.60	-0.47	 1.00	 45.01	 35.35	 8913.05	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-6.30	 1.00	 45.08	 35.24	 8915.51	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.52
0.00	 1.00	 5.73	 5.73	-10.00	 8916.60	-12.13	 1.00	 45.08	 35.20	 8917.96	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-17.96	 1.00	 44.93	 35.19	 8920.42	-3.79	 1.00	 45.00	 35.17	 8922.87	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8923.53	-9.62	 1.00	 45.08	 35.33	 8925.32	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-15.45	 1.00	 44.91	 35.20	 8927.78	-1.28	 1.00	 44.97	 35.19	 8930.23	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8930.45	-7.11	 1.00	 45.06	 35.23	 8932.69	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-12.94	 1.00	 45.08	 35.28	 8935.14	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.52
